Food_Name,Category_ID,Raw_Weight_g,Cooking_Method,Fat_Added_tbsp,Raw_Calories,Raw_Fat_g,Target_Final_Weight_g,Target_Final_Calories
"Beef, loin, tenderloin steak, boneless, separable lean and fat, trimmed to 0"" fat, choice, raw",13,100,Roast,2,150,0,105.2,374.6
"Beef, loin, tenderloin steak, boneless, separable lean and fat, trimmed to 0"" fat, select, raw",13,100,Pan-Sear,1,142,0,102.4,265.8
"Beef, loin, tenderloin roast, boneless, separable lean and fat, trimmed to 0"" fat, all grades, cooked, roasted",13,100,Pan-Sear,1,183,0,96.1,297
"Beef, round, top round roast, boneless, separable lean and fat, trimmed to 0"" fat, select, cooked, roasted",13,100,Fry,2,157,0,110.3,435.8
"Beef, round, eye of round steak, boneless, separable lean and fat, trimmed to 0"" fat, all grades, cooked, grilled",13,100,Roast,1,159,0,91.3,279.9
"Beef, round, eye of round steak, boneless, separable lean and fat, trimmed to 0"" fat, choice, cooked, grilled",13,100,Roast,1,163,0,89.9,298.2
"Beef, round, eye of round steak, boneless, separable lean and fat, trimmed to 0"" fat, select, cooked, grilled",13,100,Roast,2,154,0,113.2,366.8
"Beef, round, top round roast, boneless, separable lean only, trimmed to 0"" fat, choice, raw",13,100,Fry,0,124,0,87.8,121.7
"Beef, round, top round roast, boneless, separable lean only, trimmed to 0"" fat, select, raw",13,100,Pan-Sear,2,116,0,112.7,352.7
"Beef, round, eye of round roast, boneless, separable lean only, trimmed to 0"" fat, all grades, raw",13,100,Pan-Sear,1,121,0,103.4,239.9
"Beef, round, eye of round roast, boneless, separable lean only, trimmed to 0"" fat, choice, raw",13,100,Pan-Sear,2,124,0,117.1,334
"Beef, loin, tenderloin roast, boneless, separable lean only, trimmed to 0"" fat, choice, raw",13,100,Pan-Sear,1,143,0,94.5,267.5
"Beef, loin, tenderloin roast, boneless, separable lean only, trimmed to 0"" fat, select, raw",13,100,Fry,0,135,0,87.1,133.7
"Beef, loin, top loin steak, boneless, lip off, separable lean only, trimmed to 0"" fat, all grades, raw",13,100,Pan-Sear,1,143,0,94.8,241.8
"Beef, loin, top loin steak, boneless, lip off, separable lean only, trimmed to 0"" fat, choice, raw",13,100,Pan-Sear,2,149,0,116.5,393.4
"Beef, loin, tenderloin roast, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, roasted",13,100,Fry,0,177,0,87,158.4
"Beef, loin, tenderloin roast, boneless, separable lean only, trimmed to 0"" fat, choice, cooked, roasted",13,100,Pan-Sear,2,183,0,111.1,457.8
"Beef, loin, tenderloin roast, separable lean only, boneless, trimmed to 0"" fat, select, cooked, roasted",13,100,Fry,2,169,0,114.7,394
"Beef, round, top round roast, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, roasted",13,100,Fry,0,162,0,81.9,171.2
"Beef, round, eye of round steak, boneless, separable lean only, trimmed to 0"" fat, select, cooked, grilled",13,100,Pan-Sear,1,149,0,98.4,297.4
"Beef, loin, top loin steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, select, raw",13,100,Fry,2,135,0,115.5,387.4
"Beef, loin, top loin steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, choice, raw",13,100,Roast,1,149,0,92.5,259.8
"Beef, loin, top loin steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, all grades, raw",13,100,Fry,0,143,0,86.5,135.2
"Beef, composite of trimmed retail cuts, separable lean only, trimmed to 1/8"" fat, choice, raw",13,100,Pan-Sear,0,142,0,86.7,126.9
"Beef composite, separable lean only, trimmed to 1/8"" fat, choice, cooked",13,100,Pan-Sear,2,203,0,109.4,427.3
"Beef, composite of trimmed retail cuts, separable lean and fat, trimmed to 0"" fat, choice, raw",13,100,Roast,2,176,0,107,412.8
"Beef, composite of trimmed retail cuts, separable lean only, trimmed to 0"" fat, choice, raw",13,100,Roast,2,151,0,107.8,422.8
"Beef, chuck, mock tender steak, separable lean only, trimmed to 0"" fat, all grades, cooked, broiled",13,100,Pan-Sear,0,159,0,84.4,136.6
"Beef, chuck, top blade, separable lean only, trimmed to 0"" fat, all grades, cooked, broiled",13,100,Fry,2,203,0,107.6,395.8
"Beef, chuck, clod roast, separable lean only, trimmed to 1/4"" fat, all grades, raw",13,100,Roast,1,129,0,96.6,256.9
"Beef, chuck, clod roast, separable lean only, trimmed to 0"" fat, all grades, cooked, roasted",13,100,Roast,2,172,0,105.7,428.2
"Beef, chuck, mock tender steak, separable lean and fat, trimmed to 0"" fat, USDA select, cooked, broiled",13,100,Roast,2,159,0,113.2,369
"Beef, chuck, top blade, separable lean and fat, trimmed to 0"" fat, choice, cooked, broiled",13,100,Pan-Sear,0,227,0,83.7,217.8
"Beef, chuck, top blade, separable lean and fat, trimmed to 0"" fat, select, cooked, broiled",13,100,Fry,2,200,0,118.1,390.1
"Beef, chuck, clod roast, separable lean and fat, trimmed to 0"" fat, choice, cooked, roasted",13,100,Pan-Sear,2,216,0,113.9,434.9
"Beef, loin, bottom sirloin butt, tri-tip steak, separable lean and fat, trimmed to 0"" fat, all grades, cooked, broiled",13,100,Pan-Sear,1,265,0,102.5,340.5
"Beef, chuck, mock tender steak, separable lean and fat, trimmed to 0"" fat, all grades, cooked, broiled",13,100,Pan-Sear,2,160,0,110,365.9
"Beef, chuck, top blade, separable lean and fat, trimmed to 0"" fat, all grades, cooked, broiled",13,100,Pan-Sear,2,216,0,118.2,473.2
"Beef, chuck, clod roast, separable lean and fat, trimmed to 0"" fat, all grades, cooked, roasted",13,100,Fry,0,207,0,82.5,177.2
"Beef, ground, 95% lean meat / 5% fat, crumbles, cooked, pan-browned",13,100,Roast,0,193,0,80.1,174.1
"Beef, ground, 95% lean meat / 5% fat, loaf, cooked, baked",13,100,Fry,1,174,0,95.3,300.9
"Beef, ground, 90% lean meat / 10% fat, raw",13,100,Roast,2,176,0,103.4,456.6
"Beef, ground, 90% lean meat / 10% fat, patty, cooked, broiled",13,100,Fry,0,217,0,87.2,221.2
"Beef, ground, 85% lean meat / 15% fat, patty, cooked, broiled",13,100,Roast,1,250,0,91,325.9
"Beef, ground, 85% lean meat / 15% fat, patty, cooked, pan-broiled",13,100,Pan-Sear,2,232,0,112.9,526.2
"Beef, ground, 85% lean meat / 15% fat, crumbles, cooked, pan-browned",13,100,Pan-Sear,2,256,0,110.9,503.5
"Beef, ground, 85% lean meat / 15% fat, loaf, cooked, baked",13,100,Roast,1,240,0,94.2,368
"Beef, ground, 80% lean meat / 20% fat, raw",13,100,Roast,2,254,0,109.7,515.9
"Beef, ground, 75% lean meat / 25% fat, raw",13,100,Pan-Sear,1,293,0,103,439.2
"Beef, ground, 75% lean meat / 25% fat, patty, cooked, broiled",13,100,Fry,0,279,0,83.8,274.3
"Beef, ground, 75% lean meat / 25% fat, patty, cooked, pan-broiled",13,100,Fry,0,248,0,87.5,242.7
"Beef, ground, 75% lean meat / 25% fat, crumbles, cooked, pan-browned",13,100,Fry,0,277,0,85.9,238.5
"Beef, short loin, top loin, steak, separable lean only, trimmed to 1/8"" fat, select, raw",13,100,Pan-Sear,2,133,0,112.2,377.5
"Beef, rib, small end (ribs 10-12), separable lean only, trimmed to 1/8"" fat, select, cooked, broiled",13,100,Roast,1,188,0,92,308.2
"Beef, tenderloin, steak, separable lean only, trimmed to 1/8"" fat, select, cooked, broiled",13,100,Pan-Sear,1,194,0,103.1,327.1
"Beef, top sirloin, steak, separable lean only, trimmed to 1/8"" fat, select, cooked, broiled",13,100,Pan-Sear,0,170,0,85.8,151.3
"Beef, round, bottom round, steak, separable lean only, trimmed to 1/8"" fat, select, cooked, braised",13,100,Fry,2,205,0,116.2,400.9
"Beef, round, bottom round, roast, separable lean only, trimmed to 1/8"" fat, all grades, raw",13,100,Fry,1,128,0,95,267.3
"Beef, brisket, flat half, separable lean only, trimmed to 1/8"" fat, all grades, cooked, braised",13,100,Fry,1,196,0,96.8,339.6
"Beef, brisket, flat half, separable lean only, trimmed to 1/8"" fat, all grades, raw",13,100,Roast,1,127,0,95.4,269.4
"Beef, round, eye of round, roast, separable lean only, trimmed to 1/8"" fat, all grades, raw",13,100,Fry,1,124,0,102.8,253.1
"Beef, chuck, arm pot roast, separable lean only, trimmed to 1/8"" fat, all grades, cooked, braised",13,100,Pan-Sear,1,214,0,97.3,367.2
"Beef, chuck, arm pot roast, separable lean only, trimmed to 1/8"" fat, all grades, raw",13,100,Fry,0,132,0,88.9,133.8
"Beef, round, bottom round, roast, separable lean only, trimmed to 1/8"" fat, all grades, cooked",13,100,Pan-Sear,0,163,0,82.6,151.5
"Beef, round, bottom round, steak, separable lean only, trimmed to 1/8"" fat, all grades, cooked, braised",13,100,Roast,2,216,0,102.8,488.1
"Beef, top sirloin, steak, separable lean only, trimmed to 1/8"" fat, all grades, cooked, broiled",13,100,Roast,2,178,0,103.8,397.9
"Beef, top sirloin, steak, separable lean only, trimmed to 1/8"" fat, all grades, raw",13,100,Roast,2,131,0,112.9,346.8
"Beef, chuck, arm pot roast, separable lean only, trimmed to 1/8"" fat, choice, raw",13,100,Fry,1,139,0,99.3,273
"Beef, brisket, flat half, separable lean only, trimmed to 1/8"" fat, choice, raw",13,100,Fry,1,129,0,102.4,244.6
"Beef, round, bottom round, roast, separable lean only, trimmed to 1/8"" fat, choice, raw",13,100,Roast,1,140,0,97.5,243.3
"Beef, round, bottom round, roast, separable lean only, trimmed to 1/8"" fat, choice, cooked, roasted",13,100,Roast,2,179,0,113,422.9
"Beef, round, eye of round, roast, separable lean only, trimmed to 1/8"" fat, choice, cooked, roasted",13,100,Roast,0,175,0,77.4,181.8
"Beef, round, top round, steak, separable lean only, trimmed to 1/8"" fat, choice, cooked, broiled",13,100,Roast,1,193,0,90.8,312.5
"Soup, clam chowder, new england, canned, ready-to-serve",6,100,Fry,2,79,0,117.9,336.9
"Soup, clam chowder, new england, reduced sodium, canned, ready-to-serve",6,100,Steam,0,70,0,103.5,72
"Soup, chicken noodle, reduced sodium, canned, ready-to-serve",6,100,Steam,0,41,0,98.5,37.8
"Soup, beef and vegetables, reduced sodium, canned, ready-to-serve",6,100,Fry,2,42,0,112.6,276.9
"Sauce, sweet and sour, ready-to-serve",6,100,Fry,0,154,0,88.5,129
"Sauce, cocktail, ready-to-serve",6,100,Boil,0,128,0,105.4,116.6
"Dip, salsa con queso, cheese and salsa- medium",6,100,Boil,0,143,0,100.2,134.5
"Dip, TOSTITOS, salsa con queso, medium",6,100,Steam,0,133,0,104.7,122.1
"Sauce, peanut, made from peanut butter, water, soy sauce",6,100,Roast,2,257,0,112.9,536.4
"Soup, chunky vegetable, reduced sodium, canned, ready-to-serve",6,100,Steam,0,50,0,96.5,46.8
"Gravy, HEINZ Home Style, classic chicken",6,100,Boil,0,46,0,104.9,47.3
"Soup, beef barley, ready to serve",6,100,Steam,0,52,0,103.1,52.1
"Sauce, enchilada, red, mild, ready to serve",6,100,Fry,1,30,0,97.3,147.9
"Bread, chapati or roti, whole wheat, commercially prepared, frozen",18,100,Microwave,0,299,0,92.9,261
"Bread, paratha, whole wheat, commercially prepared, frozen",18,100,Roast,0,326,0,78.4,303.2
"Bread, naan, whole wheat, commercially prepared, refrigerated",18,100,Microwave,0,286,0,93.2,247
"Bread, roll, Mexican, bollilo",18,100,Roast,1,318,0,90.3,423.9
"Cookie, butter or sugar, with chocolate icing or filling",18,100,Roast,2,503,0,113.2,762.4
"Cookie, chocolate, with icing or coating",18,100,Microwave,0,507,0,93.3,504.4
"Tortillas, ready-to-bake or -fry, whole wheat",18,100,Microwave,0,310,0,92.7,286.7
"Cake, snack cakes, creme-filled, chocolate with frosting, low-fat, with added fiber",18,100,Microwave,0,409,0,96.1,394
"Cookies, graham crackers, plain or honey, lowfat",18,100,Roast,2,386,0,111.4,672.2
"Crackers, cheese, whole grain",18,100,Microwave,0,412,0,93.1,380.5
"Waffles, whole wheat, lowfat, frozen, ready-to-heat",18,100,Microwave,0,257,0,92.2,216.4
"Pancakes, plain, reduced fat",18,100,Roast,2,269,0,104.2,558.9
"Cookies, shortbread, reduced fat",18,100,Microwave,0,451,0,94.4,476.2
"Cookies, sugar wafer, chocolate-covered",18,100,Roast,0,526,0,77.5,517.9
"Rolls, hamburger or hot dog, wheat/cracked wheat",18,100,Microwave,0,269,0,91.2,230.6
"Rolls, hamburger or hot dog, whole wheat",18,100,Microwave,0,269,0,93.3,259.8
"Bread, french or vienna, whole wheat",18,100,Roast,0,239,0,81.1,252.5
"Bagels, whole grain white",18,100,Roast,2,255,0,106.6,545.3
"English muffins, whole grain white",18,100,Roast,0,245,0,78.6,226.5
"Rolls, hamburger, whole grain white, calcium-fortified",18,100,Roast,2,255,0,104.9,489
"Cookies, chocolate chip sandwich, with creme filling",18,100,Roast,2,425,0,105.7,639.5
"Cookies, chocolate, made with rice cereal",18,100,Roast,2,440,0,102.7,739.1
"Cookies, marshmallow, with rice cereal and chocolate chips",18,100,Microwave,0,435,0,91.3,380.3
"Crackers, flavored, fish-shaped",18,100,Roast,1,463,0,90.3,525.4
"Bread, gluten-free, white, made with potato extract, rice starch, and rice flour",18,100,Roast,1,320,0,95.3,391.3
"Bread, gluten-free, white, made with rice flour, corn starch, and/or tapioca",18,100,Microwave,0,248,0,90.4,214.5
"Bread, gluten-free, white, made with tapioca starch and brown rice flour",18,100,Microwave,0,298,0,95.2,313.9
"Bread, gluten-free, whole grain, made with tapioca starch and brown rice flour",18,100,Roast,1,309,0,91.5,386
"Crackers, gluten-free, multigrain and vegetable, made with corn starch and white rice flour",18,100,Microwave,0,456,0,99.1,409.8
"Crackers, gluten-free, multi-seeded and multigrain",18,100,Microwave,0,453,0,92.4,424.6
"Waffles, gluten-free, frozen, ready-to-heat",18,100,Microwave,0,263,0,95.6,235.5
"Pancakes, gluten-free, frozen, ready-to-heat",18,100,Roast,2,215,0,106.4,414.2
"Rolls, dinner, sweet",18,100,Roast,1,321,0,97.9,404
"Beverages,  Energy drink, Citrus",14,100,Boil,0,45,0,107.7,43.5
"Alcoholic Beverage, wine, table, red, Mouvedre",14,100,Boil,0,88,0,101.9,88.7
"Alcoholic beverage, wine, table, white, Chardonnay",14,100,Fry,0,84,0,86.1,88.4
"Beverages, Kiwi Strawberry Juice Drink",14,100,Steam,0,47,0,99.6,43.2
"Beverages, Apple juice drink, light, fortified with vitamin C",14,100,Roast,0,22,0,78.4,19.9
"Beverages, POWERADE, Zero, Mixed Berry",14,100,Roast,2,0,0,111.8,257.1
"Beverages, Carob-flavor beverage mix, powder",14,100,Fry,1,372,0,99.3,525.8
"Beverages, Carob-flavor beverage mix, powder, prepared with whole milk",14,100,Steam,0,75,0,102.3,70
"Beverages, coconut milk, sweetened, fortified with calcium, vitamins A, B12, D2",14,100,Boil,0,31,0,103.7,31.3
"Beverages, chocolate syrup",14,100,Roast,0,279,0,80.7,233.6
"Beverages, chocolate syrup, prepared with whole milk",14,100,Roast,1,90,0,93.7,186.7
"Beverages, coffee, ready to drink, iced, mocha, milk based",14,100,Boil,0,60,0,103.3,57.9
"Beverages, tea, Oolong, brewed",14,100,Boil,0,1,0,100.8,0.9
"Beverages, tea, green, ready-to-drink, citrus, diet, fortified with vitamin C",14,100,Steam,0,1,0,101.6,1
"Beverages, Cocoa mix, powder",14,100,Fry,2,398,0,115.9,574.3
"Beverages, Cocoa mix, powder, prepared with water",14,100,Steam,0,55,0,97.3,46.1
"Beverages, Cocoa mix, NESTLE, Hot Cocoa Mix Rich Chocolate With Marshmallows",14,100,Boil,0,400,0,102.3,372.3
"Beverages, coffee, brewed, espresso, restaurant-prepared, decaffeinated",14,100,Boil,0,9,0,103.9,7.5
"Beverages, coffee, instant, regular, half the caffeine",14,100,Boil,0,352,0,106.2,325
"Beverages, coffee and cocoa, instant, decaffeinated, with whitener and low calorie sweetener",14,100,Steam,0,440,0,99.6,458.9
"Beverages, tea, green, ready-to-drink, sweetened",14,100,Steam,0,27,0,101.6,26.8
"Beverages, tea, ready-to-drink, lemon, diet",14,100,Fry,1,2,0,103.5,118
"Beverages, coffee, instant, regular, prepared with water",14,100,Steam,0,2,0,102.6,2
"Beverages, aloe vera juice drink, fortified with Vitamin C",14,100,Roast,0,15,0,80.4,15.2
"Beverages, OCEAN SPRAY, Cran Grape",14,100,Roast,2,54,0,105.2,332.2
"Beverages, coffee, instant, decaffeinated, powder",14,100,Boil,0,351,0,99.9,337.4
"Beverages, coffee, instant, chicory",14,100,Steam,0,3,0,102.3,3.1
"Beverages, coffee, instant, mocha, sweetened",14,100,Roast,2,460,0,113.1,730.1
"Beverages, OCEAN SPRAY, Light Cranberry and Raspberry Flavored Juice",14,100,Steam,0,26,0,95.5,26.3
"Beverages, OCEAN SPRAY, White Cranberry Strawberry Flavored Juice Drink",14,100,Fry,0,49,0,89.2,48.3
"Beverages, coffee substitute, cereal grain beverage, powder",14,100,Boil,0,360,0,101.3,379.5
"Beverages, coffee substitute, cereal grain beverage, prepared with water",14,100,Roast,1,6,0,95.6,139.4
"Beverages, cranberry-apple juice drink, bottled",14,100,Steam,0,63,0,104.1,65.5
"Alcoholic beverage, malt beer, hard lemonade",14,100,Boil,0,68,0,105.7,71.4
"Beverages, cranberry-apricot juice drink, bottled",14,100,Fry,1,64,0,101.4,190.8
"Beverages, tea, green, instant, decaffeinated, lemon, unsweetened, fortified with vitamin C",14,100,Steam,0,378,0,103.6,387.1
"Beverages, tea, black, ready to drink",14,100,Fry,2,0,0,114.4,279.1
"Alcoholic beverage, beer, light, higher alcohol",14,100,Roast,2,46,0,107.3,305
"Beverages, AMBER, hard cider",14,100,Boil,0,56,0,109.6,51.2
"Beverages, OCEAN SPRAY, Cran Cherry",14,100,Roast,2,46,0,108.3,268.9
"Beverages, OCEAN SPRAY, Light Cranberry",14,100,Boil,0,19,0,106.9,17.8
"Beverages, OCEAN SPRAY, White Cranberry Peach",14,100,Steam,0,45,0,98.7,41.9
"Beverages, OCEAN SPRAY, Light Cranberry, Concord Grape",14,100,Steam,0,23,0,98.8,20.4
"Beverages, Fruit punch drink, with added nutrients, canned",14,100,Steam,0,47,0,96.5,48.8
"Beverages, Fruit punch drink, frozen concentrate",14,100,Roast,1,162,0,91.9,296.9
"Beverages, Fruit punch drink, frozen concentrate, prepared with water",14,100,Fry,1,46,0,101.3,158
"Beverages, coffee, instant, vanilla, sweetened, decaffeinated, with non dairy creamer",14,100,Roast,2,465,0,104.3,694.5
"Beverages, tea, black, brewed, prepared with distilled water",14,100,Fry,2,1,0,115.2,240.9
"Beverages, tea, herb, brewed, chamomile",14,100,Boil,0,1,0,105.2,1
"Beverages, Wine, non-alcoholic",14,100,Roast,0,6,0,76.8,5.5
"Water, bottled, generic",14,100,Fry,2,0,0,112.7,231.1
"Beverages, chocolate-flavor beverage mix for milk, powder, with added nutrients",14,100,Steam,0,400,0,99.3,355
"Beverages, chocolate-flavor beverage mix for milk, powder, with added nutrients, prepared with whole milk",14,100,Fry,2,89,0,112.3,310.1
"Beverages, Water with added vitamins and minerals, bottles, sweetened, assorted fruit flavors",14,100,Fry,0,22,0,81.7,20.8
"Beverages, V8 SPLASH Juice Drinks, Diet Berry Blend",14,100,Steam,0,4,0,96.3,4.2
"Beverages, V8 SPLASH Juice Drinks, Diet Fruit Medley",14,100,Fry,0,4,0,86.3,4.1
"Beverages, V8 SPLASH Juice Drinks, Diet Strawberry Kiwi",14,100,Roast,1,4,0,98.4,130.5
"Beverages, V8 SPLASH Juice Drinks, Mango Peach",14,100,Boil,0,33,0,101.2,34.6
"Beverages, V8 SPLASH Juice Drinks, Orange Pineapple",14,100,Roast,2,29,0,109.2,260.6
"Beverages, V8 SPLASH Juice Drinks, Orchard Blend",14,100,Boil,0,33,0,100.9,32.6
"Beverages, V8 SPLASH Juice Drinks, Strawberry Banana",14,100,Fry,0,29,0,84.5,25.3
"Beverages, V8 V-FUSION Juices, Tropical",14,100,Boil,0,49,0,100,48.7
"Beverages, V8 V- FUSION Juices, Acai Berry",14,100,Steam,0,45,0,95.4,43.5
"Beverages, Energy drink, AMP",14,100,Fry,1,46,0,98.6,150.4
"Beverages, Energy drink, FULL THROTTLE",14,100,Fry,2,46,0,116.7,287.3
"Beverages, Vegetable and fruit juice drink, reduced calorie, with low-calorie sweetener, added vitamin C",14,100,Steam,0,4,0,96.3,3.6
"Beverages, milk beverage, reduced fat, flavored and sweetened, Ready-to-drink,  added calcium, vitamin A and vitamin D",14,100,Boil,0,77,0,100,81.9
"Beverages, vegetable and fruit juice blend, 100% juice, with added vitamins A, C, E",14,100,Fry,2,46,0,109.7,285
"Beverages, fruit juice drink, reduced sugar, with vitamin E added",14,100,Boil,0,39,0,108,33.3
"Beverages, Energy drink, VAULT Zero, sugar-free, citrus flavor",14,100,Fry,0,1,0,86.1,0.8
"Beverages, PEPSICO QUAKER, Gatorade G2, low calorie",14,100,Roast,2,8,0,103.5,283.8
"Beverages, Fruit flavored drink, less than 3% juice, not fortified with vitamin C",14,100,Fry,2,64,0,117.6,305.9
"Beverages, Fruit flavored drink containing less than 3% fruit juice, with high vitamin C",14,100,Boil,0,27,0,108.7,25.1
"Beverages, nutritional shake mix, high protein, powder",14,100,Steam,0,392,0,100.6,354.1
"Fish, anchovy, european, raw",15,100,Steam,0,131,0,97.5,122
"Fish, anchovy, european, canned in oil, drained solids",15,100,Boil,0,210,0,100.6,213.7
"Fish, bass, fresh water, mixed species, raw",15,100,Fry,1,114,0,99.9,232.6
